"ensemble_forecast_posterior_2017","ensemble_forecast_posterior_2019","ensemble_forecast_posterior_2020","ensemble_forecast_posterior_2022","ensemble_forecast_posterior_2023"
10062.3821990259,7569.61754264671,5455.20363392073,3344.07312269201,5530.37922351346
8534.81589165547,6883.52050166544,6704.37608372917,4221.699562099,5531.26466313944
7533.19837399767,7558.13963751597,5517.58248752138,3810.09982872098,5532.50611618943
7919.96783860753,7794.68646859124,4941.56049140511,3696.39217539176,5533.60642262502
9939.63822174129,6949.65537681676,5281.35337588909,4582.44508240279,5534.36199003324
7176.11469016249,5725.95132039826,5613.45858552712,7285.35054148027,5535.1585184813
6876.22495724662,7067.75791524036,4921.92478522167,3732.13773854037,5536.03518723383
8570.20289340044,7384.23156814642,4739.83069924574,3625.17058859915,5536.68516614714
8468.71807422828,6912.12113158608,5298.70744844105,3972.54863714212,5537.9255792026
8309.27879563641,8668.90139003644,4474.9466964469,2983.93558540881,5538.23497301154
7696.91874637479,6775.0044544772,4840.96825048103,3645.70258351682,5540.22483374721
7333.44032857612,7158.9129917855,7446.38556422151,4243.21788362607,5541.08942098295
9616.47145226273,5259.00561356857,4775.77795524887,4240.23136640637,5541.71937948174
8275.89018367207,7485.87599977784,4679.91154463338,3835.80012334465,5541.86857945481
11082.3263141871,6285.32759707425,5711.26492325364,4006.02415882441,5542.9449896739
7366.4549610199,6258.2794763456,4697.88986540459,5401.36455098574,5544.82297080406
11432.9185269493,6004.64102533712,4431.39364539978,3000.44413055597,5546.53001548575
9938.54468895324,6762.3349875345,6041.86632780115,5055.12576529659,5547.48796819783
7793.80545684467,5841.02840473146,5585.07153763911,3277.11209012008,5549.50313501552
9037.36872172349,7360.61066489508,6126.3951299461,3749.23877321222,5550.16626027423
8861.21146112812,5730.89915512673,5214.81515111703,4115.68626893493,5552.16920833573
9350.38875955715,4538.31250306196,5459.59976728538,4817.86708174656,5553.04428979994
8098.40696808946,5742.6350459988,5745.74693399026,4762.88403803383,5554.28687996337
8921.41947907928,6826.32704630771,4676.54621854894,3375.21703968004,5555.68243121976
6126.58605625127,6301.62405215808,6064.95716346471,3944.61964015183,5557.49202580392
8056.02510169182,6340.15511038727,4405.46240571542,5287.40693464539,5559.12074235302
7463.17820221361,6328.84650278357,6065.05017832391,3911.97421439783,5563.48139959971
8282.12835753865,7982.11202298129,5675.07762922275,4240.14953239992,5564.38819865957
8414.95105117798,5626.25491554224,5155.56948770252,3493.28147485626,5566.41299879307
8021.87218445802,6905.63103271245,5755.31891552264,4016.68688151716,5567.8452254477
8413.84773297438,7673.593054716,7640.42434328577,4325.74508480953,5569.63874136793
11103.7499350464,7355.14566580943,4764.12963955705,2901.70263578589,5570.48629444589
9591.50109448502,7245.62855802705,6093.25937425062,3017.70203744158,5571.33363418184
8060.22369443643,6840.68906113678,5196.21515719546,3743.74356226554,5573.22532195268
8411.96705975504,6954.46302476015,7041.05258949076,4757.78501136294,5573.93662983145
7656.09606536822,7049.59231520693,5937.06431228603,4359.07286296659,5575.26276625787
6621.27222566449,5051.62178189051,5668.27533179829,3781.95429724569,5577.03344895818
6372.15494952021,6676.90909406859,6212.82092097004,4293.46827052422,5578.14993554989
7734.11892618275,8072.62809504067,5209.31329909575,4335.6167475486,5578.76136748791
8025.06787545052,10576.9149154426,5482.96075110064,3557.83886638939,5579.57045188526
8969.19353942624,9564.87672000974,4649.68939761536,4739.26546656872,5580.69485488365
7789.47944113335,5964.53764529265,6632.36004352168,4544.37679357595,5581.54607675534
8932.81083472744,7345.22382289019,4555.75110968815,4817.96980175955,5583.14554622097
8182.76234494792,6086.41165790678,4104.20213711534,3855.6395568014,5584.12039770576
9026.60172450751,6706.02087302199,6736.28547052005,4527.98476217627,5587.1988083736
7090.4338006881,6732.84399126038,5702.5562290245,4410.47881737511,5589.52818964189
7203.93015792879,9233.63291376612,6416.7748169271,4112.12879155623,5591.17564871962
11181.4856730984,7749.32339733208,6310.70708981763,4465.93183092256,5592.69735622865
11533.3840548158,9319.44911183673,5054.40849779732,4039.17390640468,5593.39596458691
7017.54317134519,6254.0978703086,6998.43300957703,2967.53842485431,5594.51974627466
6751.91492591139,6090.41495258818,4030.42907929696,4417.60644522925,5596.12538023699
9491.92955785339,6884.36706017247,5800.82461599489,3771.3938279301,5597.14717461874
8649.5900022932,7096.62266719956,5577.20745664943,4114.87021242632,5598.71284016581
8508.16078884702,7047.76451151129,4156.57270981206,4144.72696225571,5599.24730981162
10833.833300645,8029.23024691131,7337.42998193307,4168.583058777,5600.12542310522
8399.92522093161,6138.40027575389,5254.2711340099,4273.40233492828,5600.8833177916
7409.12951336757,5881.39747913493,6759.07093884621,4675.70705840304,5601.82553689571
7706.12883151962,5913.5572248662,4594.66513538551,3936.80623731316,5604.6223649787
8495.45781700942,5532.92672542507,5910.66873815124,3793.70608519444,5606.0186575442
7158.2014951338,5890.44653560971,5811.82751806645,3709.71867282471,5607.68520057647
11282.1775983923,5743.15134344025,6607.94584371856,3606.76625238676,5608.54567562327
9747.21111548491,5694.58554165112,7054.70965826752,4436.76369683389,5610.07919258301
6663.63189420186,7328.70550404521,4480.52566655992,3563.49225531066,5610.60436927995
7122.376083134,6525.54523103641,5383.96677305128,4433.05600856372,5611.19872484816
7521.91742156294,6104.60340104803,5096.34529795661,4165.81086644292,5613.04552869451
11272.7424629718,5502.53256871738,4194.70717701135,4728.96090785294,5613.72158277384
7684.47507224203,8564.21009516698,5582.68687607646,3699.11627323241,5614.88666832179
9021.4054952295,7523.27648107328,4416.19341656452,5063.94155105517,5615.61673493655
8339.74140764778,6579.89611027907,4714.96336067105,3670.90256963928,5616.55864160948
8633.21046568431,6844.8300232805,4991.16006357454,5146.39628010665,5617.26795945007
9494.31795953289,6129.70713450603,5577.85482390368,3626.28604524945,5619.20952756848
8129.19511119819,6184.82625565801,5825.0667483023,3629.64769492226,5619.53851285386
9732.08761640559,6837.96740685921,4457.99928071823,3155.22643855476,5621.09438004886
9522.05427412149,6921.0753944187,4516.87700743689,3195.37931136915,5621.88710208148
7892.42847053919,5364.17553833745,6535.1796727778,3352.53455626547,5622.37357163567
7770.24712880168,6193.73725568253,6030.58279112636,4407.03665475078,5623.50650859681
9026.67091658593,8537.53803204645,5000.29313514657,3020.12690191727,5623.8528818574
10019.3076726782,6824.20336347418,4925.0567473309,5068.54156504033,5625.6266600909
7002.92078264209,9918.41513796816,5253.60512111732,3831.02259695521,5626.17421605077
10406.0952009333,6662.36546236264,5273.97481347504,5180.741298124,5626.62760109017
8714.7389557319,5795.88207206993,5457.99722969967,3623.52318194638,5627.29608098178
8894.91804034269,7644.2989267043,6812.79828966058,4002.63602976463,5629.22187449011
8738.75429444864,7930.96587759086,5796.73978210881,4244.14109789211,5629.90576504133
7605.10480916965,6227.22590764798,6398.1662750475,3774.30503953251,5630.24769503799
7177.5115777482,5793.17097518496,5065.8290135225,4852.31532180116,5631.13544034353
6334.67347093293,7244.30693518545,4426.80007302275,2741.4321840062,5631.85365232997
9473.04197804499,4597.622317717,5311.91752149641,4066.18795165289,5633.78800832538
8193.69910407373,5261.39397544815,4620.93834744117,4013.80826647378,5634.23685202149
10001.2999951744,6375.36144371926,6018.3492588843,4172.72951639269,5635.21614470989
8049.83182239385,6276.08737857987,5767.38665005452,3035.63361860622,5635.62994966749
7387.3713165363,8131.65696871823,5712.04771481309,3805.95333020645,5637.02340682627
7425.77869112505,7154.00708609545,5224.5196815765,5475.33114345465,5637.50293326904
7726.05748053438,7240.00554240286,5143.86744620313,3259.39392316545,5639.03355702562
7549.50630627727,6416.04734321193,6928.02218328787,2833.27399049085,5639.72509476854
12823.6192829735,8163.37921105575,5964.88103668771,3954.54416145151,5640.49484647706
8374.34586041497,5868.11974673877,5798.14855688562,3274.85384532237,5641.53075288606
10658.8629088071,7284.37779343148,5564.06004972682,4172.11824352092,5642.46854546931
8766.28691954542,6736.1831135682,4927.75682534239,4231.16149785582,5643.12358130852
6434.80601436677,7272.04873432415,5188.94126031464,4749.89474554988,5645.34923917904
7464.56107065482,7169.4166130214,5493.13625881968,5059.2214079863,5646.24284341933
8234.87687415213,7582.67638217352,5790.26603286915,4050.37445218379,5646.77609319293
8627.95008752564,7760.60658574018,4165.57126527107,4181.97124207908,5648.41397244093
8013.19291614972,6418.0426585943,6415.60638392885,3839.54463680189,5649.65039327339
9404.8854260997,7193.83051468423,5676.46952362988,4484.92088955872,5650.04159796859
7698.86565691464,6855.62499052525,4748.60762398369,5354.84454393579,5652.97665118908
8125.38638713274,5843.85683243613,7397.23264808577,3823.17426100083,5654.90467448894
9341.22535247718,7601.28471109397,5928.65146020279,4896.34972848823,5656.07987457445
8485.05497460513,6347.01014720675,5566.11517211831,5528.02329509145,5656.81341043963
11402.5938572254,7150.36772547679,5867.0444955127,4385.78520319734,5657.56336893982
7745.38811996612,7588.72661582066,5435.41775725599,4400.017154501,5658.75452567556
9501.66530511823,8276.21186324674,6426.51479154492,4451.52223461733,5659.34749752679
10078.9070415218,6203.82071971961,5541.01910630773,4735.32504716406,5660.23592182346
6739.60527017831,6557.21284171471,5390.29226851844,3925.55602552618,5661.33633710985
6796.29222833722,6899.73437228427,5107.87300883079,4184.50172169011,5661.88328451389
7019.73433407283,8483.29766126683,5466.66566272016,2943.78211832509,5662.68644392158
7689.2782737801,5413.43701803832,4872.0937187029,4801.67999704621,5663.46536084793
9393.78926035901,7314.28492191953,5304.89844054206,4204.64155137329,5664.38800902805
7183.62844666448,6282.21100930008,5480.2590926412,4064.21552753413,5666.02595621845
7216.89523451788,6031.16674071827,5791.47483207208,4004.5456013899,5667.85688162369
8265.00480962728,7379.63687940998,5314.01331237441,4411.12980895861,5670.17209731396
6831.80193271425,5686.31792366919,5542.74819284435,5072.23801518106,5670.89145460017
8808.29079429563,9336.44208138089,5363.69152501396,3986.41100459777,5671.30413504768
8601.51774396804,6344.86299265129,7117.8266687029,3516.14424290354,5671.85509558947
9376.20554902602,6468.35733654299,4143.60181558385,2898.99726472093,5673.31825790668
9013.32644814513,6449.27146989557,4058.84353800269,3898.1394627977,5674.98471916898
10636.3214783737,6183.66392232295,6391.66898853294,4927.76689787184,5676.40303276889
8104.18838774624,9122.60774290565,7341.79479507024,3512.21326462316,5678.98604271815
7888.87384270492,7572.39273161663,6860.33214984844,3677.24951732454,5681.02446619849
11332.6945771811,7123.82338966104,5764.64822216651,4453.02299470283,5681.895820034
8612.63820428807,6184.51082027587,4617.16140962593,3426.33435325933,5682.51593001983
6500.72348437698,7164.67992750031,6453.11191575348,3945.7877090677,5683.28920525357
7897.70987138827,6588.35072474944,5416.26154740355,3885.58959691701,5684.00979369913
8605.64311367314,8969.58107941163,5591.11693146876,3814.76703011224,5685.21839585345
8001.84283307625,7210.72798226242,5483.33787361657,3704.59799973929,5686.42070274896
7396.46963258495,6822.48805405622,4708.85490982236,4121.63635382569,5687.25027109124
7773.57832553795,7389.49170208589,5285.96710061409,4561.61187709222,5688.49869226908
7528.24615708453,7948.8279818428,5107.13041793664,3578.85279269448,5690.07311980774
10239.1242482415,6820.83956231866,5115.33307204288,3454.45927950407,5690.48192417836
8984.49958828052,8462.34004387725,6768.50551514737,3143.45147180383,5691.47497479842
8741.90486277018,6827.29725248352,4938.4227126875,4233.39560995667,5692.62482798591
9486.99420724583,8135.08035483214,5151.70958868923,3918.54684011414,5695.01972535299
10525.6517672229,5780.64305655799,4674.16796985613,5396.16443747792,5696.93192373367
10487.0179493389,5875.52432192542,4308.93298679317,4568.43750128304,5698.10688149224
7556.86878981643,8851.36881211295,5314.95863654728,4392.81413885666,5698.83496950848
5805.66319588656,5369.53298468069,4851.2899740071,3706.68780483451,5699.99454504463
8455.76009226254,5274.02754947984,6154.58888365257,4122.43072460861,5701.43260481422
8204.48706794004,5650.93185790281,4585.54303856606,5014.57513248175,5701.7509546749
7527.79676265618,7891.84973957088,4268.92460313321,5116.82608686497,5702.54033255897
8451.73377085792,5608.66434864919,6047.50982666859,5157.54215020838,5703.27451448355
8494.82794484907,6587.33335710832,4391.13179477917,4622.42337417241,5704.29935256665
7443.91725972367,8612.61190898663,5168.24074696736,3676.26289780847,5704.88567323276
7350.20336653593,5476.68809648786,5238.4189571797,4253.4130615679,5706.41375971801
9069.39923080492,6029.99882771542,6856.76664506063,4643.68596050919,5706.94941160469
7586.97323675455,7749.62666363316,4803.0613559364,3363.64800916236,5707.87827785663
7790.51309054178,5401.32907759323,3944.32358139162,3731.96911502809,5709.21065512688
8141.97268367771,8967.25679720814,5798.87371363511,3709.991688019,5710.4829772418
8310.74417576488,6596.2983143398,6310.52469437916,4953.00743490856,5710.80151285393
6675.33607607395,6237.8372846229,5783.09586499121,5254.59970531627,5711.24685976717
9930.20379702948,7985.41345247482,4795.86045616041,3980.04682875493,5712.3128119825
9310.94688917748,6716.40999318802,5691.00121722764,3497.40967098235,5713.2342485476
8758.66191675166,7278.45511167513,5185.33796885395,3503.19507185944,5715.74235216729
8873.88357243653,6252.10127964346,5096.55339568014,4673.5663430436,5716.37975635473
9600.66500179245,6801.64659261075,5690.82931026864,4671.53488370977,5718.07896016187
9841.58978617534,6258.08067792465,7310.44576214345,4988.19629805819,5720.74280214914
7976.3228989665,6029.22931357465,4791.07727526288,3796.18341338636,5722.16038067495
9344.8665164745,6697.00896368325,5072.34862682159,4065.0592345696,5723.77616066739
7803.8836278111,6209.97493692427,6437.01032022442,5308.13351867338,5725.66265024396
9071.57043786693,8974.93702016647,5580.36643153129,4110.78982324454,5726.48447193441
9053.10455724721,8167.85153247616,6148.97257851212,3625.4320195609,5726.81172181016
9307.47538681202,6093.15811345666,6064.03171898606,4219.45839794606,5728.80901569075
7130.5170103592,6633.86990921762,5544.39682458323,5660.9447967578,5730.48105919431
7933.7029168604,7003.74073508741,4486.29986579598,3770.20539822184,5731.89087116116
7484.36714271795,7929.11065358334,4913.35100692886,5342.01050232267,5732.9220517319
8891.08563884796,7788.54448644053,5267.4952865593,3918.78431236978,5733.6096949503
8233.67163198377,6770.03007764035,5255.49298621971,4541.75289644659,5735.07737444404
13689.0847953518,5880.69033123436,6629.61677331396,5730.39898876068,5735.64527429842
11262.5381791308,8420.27587732577,5559.72784788114,4668.36487439857,5737.22136688035
8028.6246860055,5193.1091112742,6541.69562527435,4228.85813528535,5737.68106473305
7708.07174968363,8539.01570693692,4884.5723085397,3340.03174756184,5739.23009206693
8777.79888188544,7328.73080382719,5513.24449360315,3381.32730759739,5739.66863862912
9517.95551333251,5373.39282559603,6016.45515017477,5983.49253029522,5740.2468149247
12538.8798262213,6508.44504566515,3900.77869420175,6070.57849046742,5742.1450786637
7586.89860830508,6320.72318191785,5353.86413242535,4585.02972209284,5743.01051456127
9713.50451827835,8195.67349468586,5151.61526809611,3991.32654840399,5743.9084858584
8608.25633916011,6117.62583292764,5274.52131838098,4086.26790687324,5744.88724865785
9584.68943325575,6695.86847160372,5318.69078297388,4590.7960656123,5748.52538777408
6650.47076167831,10560.0946969881,4788.33725844433,3541.37937220627,5750.24461317793
7825.50474598669,8282.13806493459,5633.6540824387,3031.70423833737,5751.64391535577
8261.87663762079,5347.54249867227,5925.77875518193,4681.54314177517,5752.77124586661
7656.19875181999,6473.32573387309,5398.68019365663,3306.93380171578,5754.14304776928
8198.90072723827,9577.58609079534,5871.77626571813,3628.55262856492,5756.18111374163
7497.49714247632,5095.64482880281,6150.51982942831,5627.59846170729,5757.0816236066
6022.95655678599,6993.22010650574,4960.10062761039,3224.45024866186,5757.65879192239
6830.2403850848,6965.78273756425,4521.38222475764,4360.04847986483,5758.99676012738
8175.58043319797,5869.21296867727,5525.46641853975,4567.47840702534,5760.58407424337
8539.57529542724,10861.4453350464,5061.32940244412,5890.42731165439,5761.21307642285
9635.53219573496,6538.57391752779,5784.14759547673,4211.85503351238,5762.4177323926
9618.12946344926,6840.17178405163,5117.53514037346,4475.48857410629,5764.54212791728
8330.15954240665,8381.07363544816,5030.07336601092,4526.42922045783,5764.81847547961
11545.5579698867,7117.39952379195,5202.76579037194,4619.15484284584,5766.1240455028
8903.84573238798,6441.45994177001,4617.17268463637,3589.07660868712,5767.41423894093
8552.43479443766,8243.84455167091,5136.50929648708,4526.15010396051,5767.74341265917
6742.6331881987,7274.9037875616,5494.95446557754,3354.1543037752,5768.92508021176
7903.62618674592,6069.05773600536,5445.61087104333,3472.30610111693,5769.83694258262
6737.12877866562,5739.74684853905,6086.80551542494,4329.07847647497,5771.09856547229
9182.60866252045,7084.74872152673,3720.38256950017,3976.64272309282,5771.69596497561
9943.33589470797,6519.5117738966,5297.85650839714,4213.90286567204,5772.28115090669
7297.31245468388,5755.68878265482,4873.54195543409,4913.7089403172,5773.23104626316
8906.83718320557,7013.35874475575,5431.43712549699,4697.42830898368,5774.3147217972
8512.95484426236,6629.07312421849,6231.4817540657,3446.59515741115,5775.02362299526
6522.86289687659,6046.79687434218,4660.05721032103,4014.43980376023,5775.96695091703
8859.06966472424,6637.75610445523,5173.58505493472,5002.0113081038,5776.90102501219
9057.29939301482,5770.60326738054,4662.22994167017,4447.02894591922,5777.7268608925
8228.37594032074,5792.41986480879,5168.43351146349,3237.28161390672,5778.80375366401
6705.3701077318,7644.71705102867,5727.56383604248,4838.1781748184,5779.23397711104
8553.34524698459,7749.65830670352,4654.07588212662,3643.78032111389,5780.548435022
9179.57853922842,8023.61984662463,5573.84529238449,3781.48935684427,5781.26872452164
6180.07597102215,6421.88063137132,5626.22194100678,4159.78541823319,5782.14194476059
8616.29189043238,7085.12841559781,5971.57513888328,5821.6992886496,5783.23226563035
7271.04170254061,7026.36953396808,4092.63825125425,3838.94900170838,5784.09197508251
7276.70718030449,7777.6952447884,4993.84159617747,5485.41748395182,5784.81007660871
8066.26572449466,7083.93632053531,6056.91822684201,4483.44062087524,5786.50003991802
9720.54537498328,7452.12376983134,5244.79773503745,6000.93553831964,5787.14660573532
8802.04068838158,6155.7763490913,5293.91087132737,3990.67614892168,5790.37555199177
8008.42008848207,6827.69381180534,4538.12643165801,6246.17516902901,5791.74422644233
6406.99903695638,6721.79868319514,4025.87212178655,3888.08082485694,5791.94621013805
7621.44401614448,6626.04845395694,5367.74786166533,3698.17282751208,5793.35395450598
7748.37366368646,6108.85169485127,5263.75897817909,3993.45756565681,5794.1066770677
7751.74357791929,7938.08997801475,5495.85581225233,3986.76603050112,5794.63932169965
9868.24408990748,6819.74217084194,6142.78301995102,4463.66880531898,5795.71237195021
7661.07646146011,5343.08339297518,7139.85197162499,4544.95353973985,5797.02943205668
8707.00273833984,9069.3287582461,5098.80804244247,3973.37763489221,5799.68935998813
7764.13381901945,7906.56661027282,5720.8295187501,4774.93922442504,5801.24160215326
8132.94525581259,7053.84939492593,7126.09782138015,4520.07434882914,5801.93235981936
7493.87677166745,5737.50315430044,5554.00727817112,3414.77852173972,5802.40358032515
7805.43291228667,6433.53648325344,6869.32223957843,5595.46343413205,5803.39748695914
7430.27837888902,8249.29168546478,6099.95345717472,3730.122226889,5804.80748389851
8367.53836932644,6502.88464299432,4574.27589093327,4486.20198196611,5805.25402330971
7574.04992869095,8127.00689551966,5531.35638636448,4876.04173361437,5805.63244409804
9019.31966969749,6567.3991788082,5122.74627818793,3928.41251624592,5806.53641716951
7688.17299316359,6485.75855370293,7345.61359964818,3390.35698275828,5807.4332999696
7824.2158509173,5855.67421480796,5088.54374824166,5726.79544647494,5807.77693587538
10409.7681595276,7124.9104432725,4353.13820731747,4610.90059782769,5811.01995041397
6897.32513687476,7554.18674020046,6177.97182370029,3861.05413162416,5813.37259444234
8679.77979643067,6734.2436436945,5043.8233127138,5688.77229287751,5814.19868230856
7118.31322846526,7462.1649652517,5210.30001638702,3583.18633265204,5814.98701087415
11303.8978001407,7706.21945996301,5401.05067894463,3881.24275596271,5815.78334375511
9199.66146884841,8922.54917558949,6097.80724187285,3628.61361919258,5816.38034704772
9212.51535573556,7468.75606207185,5235.00536399199,3251.13314472377,5817.86755538651
8857.24211916668,8731.6495713113,5911.87316562542,3263.56068999806,5819.57902958245
7437.8932545156,8334.12707394143,5157.40648819217,4015.6334151094,5820.59108308022
7864.81081999164,9213.893365461,4735.52977327229,3160.1349628042,5821.69988727695
9015.44506698374,7121.46155532859,5024.90908412159,3988.01300504672,5822.41778218296
6754.03716960956,9509.67222015612,7388.22763440814,4892.4496407031,5823.97672631653
8154.05638010216,8097.44274631651,4758.4932874858,4210.34133966377,5825.00670223335
11193.1925448254,6884.57503805097,4807.51621659313,4370.16845321342,5825.67384933176
8617.17081101916,6051.82934133974,5052.07646245903,4229.00966358904,5827.02619552191
8775.72021417277,5955.17582797017,4427.05589154167,4108.47851488194,5827.66869510531
9750.62688477371,10390.2451750673,6165.09425460816,3582.05615918456,5828.34998392429
7893.03960231841,6824.95756204968,7238.750450391,4520.6893248115,5829.36776333748
12375.4879346603,6501.74603775742,7376.98434023268,4103.29632946597,5830.1255592862
9900.46509715516,5863.35626914626,5202.2544666228,5223.99821512854,5832.58609840566
8653.41899393171,5541.73691552757,4884.94518552422,4606.73700111691,5833.48165824711
10384.7026480209,7034.53377811333,5490.2380364469,4851.42949543179,5834.3370871626
6526.0232304028,8281.1973513366,4876.21288028907,3704.64034022265,5835.35451093207
8928.53867390798,6413.38115611447,5389.84140907437,4110.9136462061,5836.50668213525
8975.94676388979,5973.85105631138,5230.58152631932,3471.71286659765,5837.18057705343
9661.80509643457,5599.14650365833,4429.0962561333,5393.63528599186,5837.98035023506
14500.3425157113,7298.41382895541,6510.71987476009,3908.13161237076,5838.94255943333
8899.74624744663,5936.54629851204,4878.24209065746,3244.6652060066,5840.37361941713
7151.96150652051,7595.82875739496,5157.3116603049,3138.49543319411,5841.509444522
7937.33131645528,5508.48376793308,5653.83699759998,3136.14019285692,5842.90863349517
6250.91417706519,6215.59535276665,5635.65690542037,3812.66718249843,5843.55473275028
8989.03285246574,9175.60771630632,4089.54201003713,3843.64311044109,5844.68695790135
7418.10510249848,7694.60013413536,5219.54380985534,4410.37714305988,5845.494850232
6916.53248159301,7336.28674152646,5479.13370925962,3948.83445657242,5847.46671240811
8543.80123598685,8734.26223963701,6917.59403463299,3407.76245639439,5849.14938739714
9125.7540991881,6330.79261288335,5061.16158183586,5017.94065422771,5850.39476016832
7510.74697874699,6297.53119115211,6264.39159570616,4075.3987505049,5851.41619279668
8717.498636988,6721.75476033309,4345.41393315349,5297.86754937135,5852.74717673446
6824.29230387714,7000.68416082601,5633.5616376516,4776.68123016917,5853.83265503596
8070.74627906555,7101.90521660207,5055.88159662331,3470.05512981936,5856.96291611469
7136.97651884313,7080.66018426049,5469.721620971,4237.73803019039,5857.6237533968
7619.74916139084,4821.98984655822,5869.45159565986,4821.88354548061,5858.4262016284
8895.7000480851,5433.09698911507,5620.39037439835,3717.97268339113,5859.85101006643
9187.64415581433,5824.68952663881,5067.7886943775,3978.9783175248,5861.29444160651
10109.6500721096,7043.51569567499,4893.7680243552,4073.8057114581,5861.70485421642
7312.82475247121,6279.66967678726,5296.96230221471,4633.41417137209,5863.08165966363
7874.20934483506,5865.65599352199,6060.62963083964,3831.19319702974,5864.44333503658
8992.36461102125,7376.4322466727,6424.65002517076,4873.02635847531,5866.25741369963
7627.26568482603,7227.2289324953,6336.05897545845,4311.6240902309,5867.18926760404
8114.45288019999,5844.35962587507,5588.79491849491,5045.29390120173,5868.70170791773
9360.24432844371,6011.51254901404,5538.41492595509,3902.29360305645,5870.08416846497
7802.00913802698,6959.91520571128,4641.22488363109,3256.60574923453,5870.64393751733
6259.87016039995,7004.75720661236,6094.73011592145,3428.9988105522,5871.11485156255
9880.2351539593,6320.01902436211,4754.92919570901,4104.60412671075,5871.59814928477
8246.60468919648,6235.06445731161,5492.28925214551,3716.43484621205,5873.94251291997
8598.56139186341,8032.3707791776,5921.31175106365,2882.81940463571,5874.66560737893
6577.1818274523,7100.68986558257,5377.97599436441,4561.59463309682,5875.77549508496
8580.82765389724,7804.46557324723,4612.95019729634,3273.70951985441,5877.74587995093
8749.62827394129,5978.12997545153,5593.43079742809,5083.25844133674,5878.81850410592
7775.41863770416,7945.06345695213,6423.51040868737,4087.34494098061,5880.37984050076
10559.8905107235,7453.660946262,4805.84020373318,4677.49860418393,5881.56535632826
8588.71133390065,4980.35285028052,5466.88941707132,4171.88444930775,5882.79886764019
8758.19169066666,7002.49376003971,5178.02184181866,3968.25121568691,5883.86492711926
9205.48178292069,7257.38422173851,3879.89552911167,4189.95846595149,5885.40602585625
7769.24091903582,6714.95231579187,5768.92955540986,3019.63400640533,5885.82795022732
7343.31952081565,7659.95690102376,3887.64157715451,2713.14276271089,5887.64044528496
7953.57631247818,7360.75063521445,5369.84736504383,3439.32925705066,5889.0542063591
8755.49563449456,5968.603226859,6557.93558488618,3891.62525780925,5891.09694316105
8613.27479902762,7436.47381068775,6060.5481230848,2958.67780754101,5893.132753929
8478.14422657443,7607.81533282408,5866.73514675479,3476.1527112648,5895.28741456173
6806.10702077769,7155.79583535164,5266.56052307642,4441.16146900655,5896.22016102266
11143.2958071172,7339.1141946707,5753.07007136538,4703.34920567893,5897.42260977872
7190.19521728356,5224.41829455191,5777.66720240541,5525.13933074664,5898.12406622939
7643.51033305269,5901.55606423127,5707.27843712131,3542.85933654398,5899.38369747499
8024.28194551852,7949.34033802068,4509.20734778852,4010.42721062808,5900.03479405651
7244.42682965674,7445.26357159475,5921.40193032975,4525.50381412731,5901.57733837861
7532.70860711502,7125.89008631285,5166.79053695373,3910.5720101998,5902.40597319037
8154.88442458244,6932.4479490316,5927.73662271623,4155.62729274047,5903.5105794391
10419.085133719,7128.99838396853,4558.7747122181,4228.06810413878,5904.73388983703
8179.40904869874,7738.21272300573,4518.26178035939,3932.65141789626,5905.50824915489
8877.98330383783,7406.43135480375,4237.40908275404,4978.63879418384,5906.61568589065
6850.95781668217,8434.03186690158,5041.09155827738,3919.18672677646,5907.44806678767
7321.88760784438,6681.39022536413,5044.73149039745,3644.09739313277,5909.04130409731
9439.09551195406,6710.83063754467,5464.38673207223,4683.55852797169,5911.10766717034
8440.508157653,6280.89261093856,5892.75423532469,3255.74238529849,5912.03192503454
7207.39132591023,9063.67055542311,5019.8391049776,4740.23996674924,5912.63650897792
7988.05063487062,6436.3824091482,5495.75959653971,3724.61194246235,5912.94970770142
7292.35955562484,8286.04330008124,4035.38842651642,4917.99520874071,5914.93924138425
8458.41155043918,7653.59576246757,6593.41451356365,4340.42059381477,5915.92695202023
8874.19643295367,5894.02453436808,4531.14260860184,3471.57958947353,5916.62343998172
8009.8829157776,7106.31244902177,4998.07488102957,4049.66446242929,5917.92411745045
8257.31825408382,7441.09897519577,5164.55860774242,4130.62059003919,5918.21849035059
9186.38357902,6526.09907536682,5987.30508489182,4260.2432578348,5918.75990025854
8550.37537651823,5339.898079387,5368.99947268213,3032.81801642354,5919.57826481832
7009.18319643127,6060.64919255617,4259.02265261291,3542.48477758324,5921.63016083965
8831.98072288456,6802.93799091067,5857.30160433262,4625.506524447,5922.88975486274
8760.41107505637,6795.84586269697,5265.34330744369,3312.44271522562,5924.15638293107
9318.30626881206,6113.76896771561,5231.2682752954,3370.23446552013,5924.83724278738
9527.53730075833,6595.87916559936,4533.38573774465,3370.50265817772,5926.91582375513
7820.80177118665,8248.28162720775,5698.92825696994,4129.39270934801,5928.65409848182
7782.50479656546,7272.50463978299,4538.55558098108,4193.77046534604,5929.37657667362
10232.990871729,7283.96377804194,6425.50093707156,3861.43169863756,5930.16395430836
8692.82585401165,5767.85603666481,5978.67553563787,3867.9235477212,5931.83479273082
9050.84801643333,5829.42353569245,5562.55516150221,4079.03946724021,5932.68214484733
9476.95080528502,5566.49159789608,5373.2117860247,4641.81214958371,5935.35123927008
11409.4864130737,8591.52274418283,4685.54609304686,5427.18376139809,5936.4934782335
