"","rhat","neff","mean","sd","X2.5.","X25.","X50.","X75.","X97.5."
"ln_BH_a[41]",1.02209454883512,156.367655001054,1.60786818130959,1.03133748911925,0.012092626198102,0.76024429408334,1.49750901810563,2.37707207276654,3.6438162522801
"ln_RS[1]",0.999934706816448,4138.59640307262,0.792819628888472,0.330692672842169,0.115891135255176,0.577557807751521,0.793126152632635,1.01566976599688,1.41670108879201
"ln_RS[2]",1.00248901456476,1118.87626434416,0.783890246472544,0.298056190750309,0.190837021277861,0.590117824800715,0.786976743858115,0.977500025447957,1.36970520895539
"ln_RS[3]",1.00129024775727,2231.31700856726,0.410395653338176,0.288062051716205,-0.163561357128858,0.22828827187353,0.41377014198611,0.598192449034324,0.973215665407771
"ln_RS[4]",1.00640606762183,973.446238973105,1.13855692425113,0.276374530599847,0.530411791396702,0.978404021536031,1.15761372010545,1.31832382077189,1.64734671943957
"ln_RS[5]",1.00153814314355,3197.06897087405,0.390318803041788,0.249977259490272,-0.0849779837843197,0.232774493907472,0.375330891225637,0.541197693959856,0.924042387757153
"ln_RS[6]",1.00032256442778,4193.56357509814,0.331477747445808,0.226844658244992,-0.159012209641815,0.193051725047057,0.345048964907652,0.475523772441861,0.765924286320242
"ln_RS[7]",1.00033337091338,4680.95976573176,0.651475011957236,0.211750979981393,0.191463117264034,0.527810015322618,0.665027859333144,0.786229016049657,1.03882337878941
"ln_RS[8]",1.00173010806484,3639.10259947685,0.367080083068951,0.20462727401052,-0.025317031557273,0.236946360912457,0.361295172041406,0.492855009409926,0.792193880695561
"ln_RS[9]",1.00125331882651,3684.8103818623,0.0908349418494344,0.223833654193072,-0.305345022071383,-0.0643750790393649,0.0697188268064446,0.227487069487387,0.574258575386069
"ln_RS[10]",0.999711529094295,4936.5190688505,-0.0774456187075,0.228399881313195,-0.519217488444544,-0.225636268862529,-0.0797196872029096,0.0666878237823312,0.401864136692458
"ln_RS[11]",1.00085071416806,3059.51673849398,-0.418519927343142,0.237488182418582,-0.866376066860937,-0.574660309096871,-0.43006071723711,-0.266835758023354,0.0732201280207135
"ln_RS[12]",1.00065992049894,4746.34769141932,-0.404956599695401,0.215493527847515,-0.827343847896677,-0.543171068282782,-0.403911919671703,-0.271907721384454,0.0265500802852442
"ln_RS[13]",1.00088186083636,4525.4489451205,-0.512910451559975,0.235037855636547,-1.01736035716348,-0.65840127747549,-0.496972937789602,-0.353232757417555,-0.0850802019123
"ln_RS[14]",1.00050294098175,4585.71882630552,-0.389553329372997,0.31278136178719,-1.0376887596337,-0.592022763817396,-0.373190490628071,-0.171272898964245,0.189422241417447
"ln_RS[15]",1.00093980823068,4762.13223948851,-0.164436630971919,0.294102456586547,-0.76458292959695,-0.354680247813629,-0.162070178618331,0.037450380627178,0.391394415823203
"ln_RS[16]",1.00103437750897,3536.81557149235,0.298119071210843,0.273920765124004,-0.238989175370903,0.111926089656419,0.299332307841202,0.483598643246997,0.819408069533007
"ln_RS[17]",1.00017037412143,3580.43672294275,0.245229230457177,0.263754749958027,-0.283746751029068,0.0765534896368796,0.245995378331108,0.415170812414647,0.762845497040429
"ln_RS[18]",1.00059774378932,4934.43925815259,-0.288712271874464,0.316427069869331,-0.916480442022429,-0.491253870444111,-0.292870813037092,-0.0883723976639414,0.336073479052008
"ln_RS[19]",1.0001087530099,4106.55425478787,0.0226668953637697,0.372125727323907,-0.708229571761954,-0.225946696268383,0.0178112325797644,0.273828359887387,0.76498141452942
"ln_RS[20]",1.00063643361802,4723.79995730199,0.122303963678297,0.435196411572196,-0.69035337588717,-0.163564020858452,0.106182369784857,0.381748740042783,1.05262624015946
"ln_RS[21]",0.999875676869153,5000,0.046906372837527,0.247851413025831,-0.421086030651702,-0.114883558371089,0.0336677841362558,0.2013174653191,0.553930519019034
"ln_RS[22]",0.999791536313276,5000,0.0916938103789176,0.236346710037746,-0.338852422234483,-0.0686305768628737,0.0776113345251703,0.23317938546099,0.599371660708694
"ln_RS[23]",1.00103929874609,4862.21789707671,0.416719461741463,0.228787131401298,-0.0710815485461646,0.272942725991669,0.437514757896753,0.572114287076699,0.830946222883824
"ln_RS[24]",0.999970195816509,4788.98247807307,0.16131003640236,0.218465780479169,-0.314695452213192,0.030604748870469,0.179426613968531,0.308118788798936,0.554147601259466
"ln_RS[25]",0.999667118427247,4946.99317674969,-0.0303744769800792,0.210645040797421,-0.492666337959331,-0.156026491009587,-0.0132079260940863,0.111179506515575,0.349679165283598
"ln_RS[26]",0.999719684511323,4379.89874840256,-0.972845080042805,0.216366737596008,-1.43679760830343,-1.10572447775816,-0.963680555480937,-0.835777787285262,-0.551591731249651
"ln_RS[27]",1.00022456145441,4756.13919732876,-0.650993995312112,0.209322059774002,-1.07112424731495,-0.782344142260236,-0.651565638061728,-0.520240513497118,-0.230091515342764
"ln_RS[28]",1.00245401037954,1490.51307684517,-0.434465254225417,0.231934943141944,-0.824174716808474,-0.598901292204326,-0.455766254683231,-0.290254524609671,0.086447179498263
"ln_RS[29]",1.00051428464384,4981.31576016351,0.169905175779097,0.216015108397106,-0.195044257252067,0.0160747000282302,0.149853910420115,0.301924065125538,0.638868631924954
"ln_RS[30]",1.00031953885097,4394.91031953939,0.581753638946052,0.196326284102096,0.193107111351013,0.456795140670121,0.584225623717304,0.701835454952865,0.980792598881302
"ln_RS[31]",1.00016168210935,3596.84129299815,0.495483710196881,0.218394552395356,0.10980049132319,0.344383062820767,0.476442146310385,0.627729479909126,0.964160510650233
"ln_RS[32]",1.00452160613506,1620.97027086421,0.797736726462217,0.250454631654061,0.270124112045088,0.63925768591838,0.817445560959388,0.983772727551358,1.21938247491887
"ln_RS[33]",1.00239534646488,2253.30229514437,0.742530282881132,0.229458958470762,0.249977660940196,0.592114121249927,0.76609241652452,0.910157234000283,1.13231139753765
"ln_RS[34]",0.999764849759775,4588.44519258672,0.371562556565967,0.201978046994018,-0.0480610522916209,0.24614135238421,0.379465102830299,0.504406644765037,0.752210848919075
"ln_RS[35]",1.0002061033107,4940.84205650935,0.166850604196476,0.203910118695245,-0.256276942900545,0.0413097652582155,0.171363459046145,0.293594021528779,0.575009850531297
"ln_RS[36]",1.00195715808134,4610.09803535224,-0.450309049321126,0.214129491235715,-0.871748489131634,-0.590222652903552,-0.453187947584059,-0.31132636962773,-0.0183380653621384
"ln_RS[37]",1.00080437284898,3511.82583901012,-0.567970045141079,0.22005167079587,-0.983632372693634,-0.715651120324956,-0.574864107581226,-0.430928068074545,-0.116239847156635
